unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,descriptor_2,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,council_district,police_precinct,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
70102577,2026-08-17T07:53:46.000,2026-08-17T09:21:43.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,,Residential Building/House,10306.0,168 ROMA AVENUE,ROMA AVENUE,GARIBALDI AVENUE,EBBITTS STREET,GARIBALDI AVENUE,EBBITTS STREET,ADDRESS,STATEN ISLAND,ROMA AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T09:21:48.000,02 STATEN ISLAND,50.0,Precinct 122,5040880012.0,STATEN ISLAND,955501.0,144001.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.56187869059029,-74.10346755195457,POINT (-74.103467551955 40.56187869059)
70100368,2026-08-17T07:53:23.000,,DOT,Department of Transportation,Street Condition,Cave-in,,Street,11367.0,77 AVENUE,77 AVENUE,77 AVENUE,135 STREET,77 AVENUE,135 STREET,INTERSECTION,,,,In Progress,,The Department of Transportation will inspect the condition and will determine the next action.,2026-08-17T08:02:48.000,08 QUEENS,24.0,Precinct 107,,QUEENS,1032521.0,201808.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.720461368009,-73.82585939373605,POINT (-73.825859393736 40.720461368009)
70092832,2026-08-17T07:53:23.000,2026-08-17T10:28:27.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10455.0,823 EAST 147 STREET,EAST 147 STREET,TINTON AVENUE,SOUTHERN BOULEVARD,TINTON AVENUE,SOUTHERN BOULEVARD,ADDRESS,BRONX,EAST 147 STREET,,Closed,,"The New York City Police Department responded to the complaint but officers were unable to gain entry into the premises. If the problem persists, please contact 311 to create another complaint and ensure that contact information (e.g., buzzer number, phone number, etc.) is available to assist the responding officers in gaining entry to properly investigate the complaint.  We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T10:28:31.000,01 BRONX,8.0,Precinct 40,2025820061.0,BRONX,1010221.0,234788.0,ONLINE,Unspecified,BRONX,,,,,,,,40.81107644972758,-73.90618050110604,POINT (-73.906180501106 40.811076449728)
70101033,2026-08-17T07:53:13.000,2026-08-17T10:29:46.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,,Street/Sidewalk,11378.0,62-90 60 ROAD,60 ROAD,FRESH POND ROAD,MOUNT OLIVET CRESCENT,FRESH POND ROAD,MOUNT OLIVET CRESCENT,ADDRESS,MASPETH,60 ROAD,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T10:29:49.000,05 QUEENS,30.0,Precinct 104,4027580045.0,QUEENS,1011681.0,200293.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.71639222643934,-73.90104706330776,POINT (-73.901047063308 40.716392226439)
70099606,2026-08-17T07:53:01.000,2026-08-17T09:21:41.000,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11691.0,1137 BEACH 12 STREET,BEACH 12 STREET,DINSMORE AVENUE,CHANNING ROAD,DINSMORE AVENUE,CHANNING ROAD,ADDRESS,FAR ROCKAWAY,BEACH 12 STREET,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T09:21:46.000,14 QUEENS,31.0,Precinct 101,4155420057.0,QUEENS,1054403.0,160094.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.60581970108099,-73.74735312901046,POINT (-73.74735312901 40.605819701081)
70094426,2026-08-17T07:53:00.000,2026-08-17T08:55:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,Operating Improperly,,10128.0,,,,,2 AVENUE,EAST 95 STREET,INTERSECTION,MANHATTAN,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2026-08-17T08:55:00.000,08 MANHATTAN,8.0,Precinct 19,,MANHATTAN,998767.0,224756.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.78356758876022,-73.947579423769,POINT (-73.947579423769 40.78356758876)
70097852,2026-08-17T07:52:52.000,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,ROACHES,RESIDENTIAL BUILDING,10040.0,90 ELLWOOD STREET,ELLWOOD STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,12 MANHATTAN,10.0,Precinct 34,1021720041.0,MANHATTAN,1003821.0,253153.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.8614995374538,-73.92924672138538,POINT (-73.929246721385 40.861499537454)
70092330,2026-08-17T07:52:52.000,,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,NO HOT WATER,RESIDENTIAL BUILDING,10040.0,90 ELLWOOD STREET,ELLWOOD STREET,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,12 MANHATTAN,10.0,Precinct 34,1021720041.0,MANHATTAN,1003821.0,253153.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.8614995374538,-73.92924672138538,POINT (-73.929246721385 40.861499537454)
70102557,2026-08-17T07:52:39.000,2026-08-17T08:43:47.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11102.0,30-30 VERNON BOULEVARD,VERNON BOULEVARD,,30 ROAD,,30 ROAD,ADDRESS,ASTORIA,VERNON BOULEVARD,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T08:43:52.000,01 QUEENS,22.0,Precinct 114,4004900110.0,QUEENS,1002471.0,220232.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.77114354386728,-73.93421663156276,POINT (-73.934216631563 40.771143543867)
70097531,2026-08-17T07:52:32.000,2026-08-17T11:49:07.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11226.0,2520 TILDEN AVENUE,TILDEN AVENUE,LOTT STREET,VERONICA PLACE,LOTT STREET,VERONICA PLACE,ADDRESS,BROOKLYN,TILDEN AVENUE,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T11:49:12.000,17 BROOKLYN,40.0,Precinct 67,3051360008.0,BROOKLYN,997097.0,174888.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64669448882778,-73.95370492488642,POINT (-73.953704924886 40.646694488828)
70094212,2026-08-17T07:52:27.000,2026-08-17T09:08:58.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10306.0,36 REDGRAVE AVENUE,REDGRAVE AVENUE,SOUTH RAILROAD AVENUE,O'GORMAN AVENUE,SOUTH RAILROAD AVENUE,O'GORMAN AVENUE,ADDRESS,STATEN ISLAND,REDGRAVE AVENUE,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T09:09:04.000,03 STATEN ISLAND,51.0,Precinct 122,5050950024.0,STATEN ISLAND,945851.0,141222.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.554214341845615,-74.13818204109366,POINT (-74.138182041094 40.554214341846)
70100589,2026-08-17T07:52:05.000,2026-08-17T14:46:31.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,NO WATER,RESIDENTIAL BUILDING,10040.0,540 WEST  189 STREET,WEST  189 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,HPD conducted an inspection of this complaint. The conditions observed by the inspector did not violate the housing laws enforced by HPD. The complaint has been closed.,2026-08-17T14:46:31.000,12 MANHATTAN,10.0,Precinct 34,1021590043.0,MANHATTAN,1004061.0,250270.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.85358603323482,-73.92838759203849,POINT (-73.928387592038 40.853586033235)
70097789,2026-08-17T07:52:01.000,,DOHMH,Department of Health and Mental Hygiene,Illegal Animal Kept as Pet,Rooster,,Residence,11375.0,110-49 68 AVENUE,68 AVENUE,110 STREET,112 STREET,110 STREET,112 STREET,ADDRESS,FOREST HILLS,68 AVENUE,,In Progress,,,,06 QUEENS,29.0,Precinct 112,4021920043.0,QUEENS,1027521.0,204456.0,PHONE,Unspecified,QUEENS,,,,,,,,40.72775534405178,-73.84388013589641,POINT (-73.843880135896 40.727755344052)
70096259,2026-08-17T07:51:43.000,,DOT,Department of Transportation,Street Condition,Cave-in,,Street,11362.0,LEEDS ROAD,LEEDS ROAD,LEEDS ROAD,LITTLE NECK PARKWAY,LEEDS ROAD,LITTLE NECK PARKWAY,INTERSECTION,,,,In Progress,,The Department of Transportation will inspect the condition and will determine the next action.,2026-08-17T08:02:40.000,11 QUEENS,19.0,Precinct 111,,QUEENS,1059740.0,218850.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.76704677898716,-73.72747442211649,POINT (-73.727474422116 40.767046778987)
70092699,2026-08-17T07:51:41.000,2026-08-17T20:58:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11356.0,109-09 15 AVENUE,15 AVENUE,DEAD END,110 STREET,DEAD END,110 STREET,ADDRESS,COLLEGE POINT,15 AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that police action was not necessary. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T20:58:57.000,07 QUEENS,19.0,Precinct 109,4040447502.0,QUEENS,1023820.0,224867.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.78379559588099,-73.85711303294872,POINT (-73.857113032949 40.783795595881)
70096929,2026-08-17T07:51:32.000,2026-08-17T08:21:47.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11355.0,57-05 141 STREET,141 STREET,BOOTH MEMORIAL AVENUE,58 AVENUE,BOOTH MEMORIAL AVENUE,58 AVENUE,ADDRESS,FLUSHING,141 STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T08:21:51.000,07 QUEENS,20.0,Precinct 109,4064020013.0,QUEENS,1032813.0,211113.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.745999656107976,-73.82473882635166,POINT (-73.824738826352 40.745999656108)
70099127,2026-08-17T07:51:32.000,,DOT,Department of Transportation,Sidewalk Condition,Broken Sidewalk,4 + Residential Units/Commercial,Sidewalk,10306.0,200 NEW DORP LANE,NEW DORP LANE,9 STREET,10 STREET,9 STREET,10 STREET,ADDRESS,STATEN ISLAND,NEW DORP LANE,,In Progress,,,,02 STATEN ISLAND,50.0,Precinct 122,5042110029.0,STATEN ISLAND,952525.0,147995.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.5728312874073,-74.11419689342874,POINT (-74.114196893429 40.572831287407)
70092750,2026-08-17T07:51:20.000,2026-08-17T08:41:26.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11102.0,11-02 30 ROAD,30 ROAD,VERNON BOULEVARD,12 STREET,VERNON BOULEVARD,12 STREET,ADDRESS,ASTORIA,30 ROAD,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T08:41:30.000,01 QUEENS,22.0,Precinct 114,0.0,QUEENS,1002562.0,220158.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.77094024518325,-73.93388829556095,POINT (-73.933888295561 40.770940245183)
70092732,2026-08-17T07:51:14.000,2026-08-17T13:40:22.000,NYPD,New York City Police Department,Encampment,,,Street/Sidewalk,11103.0,48-04 ASTORIA BLVD SOUTH,ASTORIA BLVD SOUTH,48 STREET,49 STREET,48 STREET,49 STREET,ADDRESS,ASTORIA,ASTORIA BOULEVARD SOUTH,,Closed,,"The New York City Police Department responded to the complaint and observed no encampment at the noted location. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T13:40:26.000,01 QUEENS,22.0,Precinct 114,4007460041.0,QUEENS,1011084.0,218867.0,MOBILE,Unspecified,QUEENS,,,,,,,,40.767375026770445,-73.90312654532383,POINT (-73.903126545324 40.76737502677)
70095712,2026-08-17T07:50:38.000,,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,,Street,11207.0,752 SCHENCK AVENUE,SCHENCK AVENUE,HEGEMAN AVENUE,LINDEN BOULEVARD,HEGEMAN AVENUE,LINDEN BOULEVARD,ADDRESS,BROOKLYN,SCHENCK AVENUE,,In Progress,,The Department of Sanitation cleaned the location.,2026-08-17T12:35:08.000,05 BROOKLYN,42.0,Precinct 75,3043300022.0,BROOKLYN,1016265.0,180498.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6620441513104,-73.88460510293599,POINT (-73.884605102936 40.66204415131)
70101801,2026-08-17T07:50:28.000,,DOT,Department of Transportation,Street Condition,Cave-in,,Street,11354.0,35 AVENUE,35 AVENUE,35 AVENUE,149 STREET,35 AVENUE,149 STREET,INTERSECTION,,,,In Progress,,The Department of Transportation will inspect the condition and will determine the next action.,2026-08-17T08:00:35.000,07 QUEENS,20.0,Precinct 109,,QUEENS,1034834.0,218613.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.76657387077287,-73.81738874430405,POINT (-73.817388744304 40.766573870773)
70092553,2026-08-17T07:50:16.000,,DPR,Department of Parks and Recreation,Damaged Tree,Entire Tree Has Fallen Down,Fell on Vehicle,Street,11230.0,1204 AVENUE N,AVENUE N,EAST 12 STREET,EAST 13 STREET,EAST 12 STREET,EAST 13 STREET,ADDRESS,BROOKLYN,AVENUE N,,In Progress,,,,14 BROOKLYN,48.0,Precinct 70,3067500002.0,BROOKLYN,994745.0,163458.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61532465753324,-73.96219829704629,POINT (-73.962198297046 40.615324657533)
70101734,2026-08-17T07:50:09.000,2026-08-17T13:02:26.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11219.0,925 61 STREET,61 STREET,9 AVENUE,FORT HAMILTON PARKWAY,9 AVENUE,FORT HAMILTON PARKWAY,ADDRESS,BROOKLYN,61 STREET,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T13:02:38.000,12 BROOKLYN,43.0,Precinct 66,3057150015.0,BROOKLYN,982221.0,169969.0,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63320197232444,-74.00731016671425,POINT (-74.007310166714 40.633201972324)
70096024,2026-08-17T07:50:03.000,,DEP,Department of Environmental Protection,Noise,Air Conditioner/Ventilation,,Commercial/Mixed Use Building,10022.0,800 THIRD AVENUE,THIRD AVENUE,EAST 49 STREET,EAST 50 STREET,EAST 49 STREET,EAST 50 STREET,ADDRESS,NEW YORK,3 AVENUE,,In Progress,,,,06 MANHATTAN,4.0,Precinct 17,1013040033.0,MANHATTAN,992250.0,214469.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75534075327671,-73.9711244137249,POINT (-73.971124413725 40.755340753277)
70099748,2026-08-17T07:49:50.000,2026-08-17T11:49:21.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10303.0,148 UNION AVENUE,UNION AVENUE,STATEN ISLAND RAILWAY LINE,LEYDEN AVENUE,STATEN ISLAND RAILWAY LINE,LEYDEN AVENUE,ADDRESS,STATEN ISLAND,UNION AVENUE,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that no criminal violation existed. The condition was corrected without the need to issue a summons or effect an arrest. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). Thank you for your attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T11:49:24.000,01 STATEN ISLAND,49.0,Precinct 121,,STATEN ISLAND,940354.0,169907.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.6329232646125,-74.15814978408778,POINT (-74.158149784088 40.632923264613)
70091914,2026-08-17T07:49:45.000,2026-08-17T08:43:32.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11235.0,2572 COYLE STREET,COYLE STREET,AVENUE Y,AVENUE Z,AVENUE Y,AVENUE Z,ADDRESS,BROOKLYN,COYLE STREET,,Closed,,"The New York City Police Department responded to the complaint and observed no criminal violation upon their arrival. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T08:43:37.000,15 BROOKLYN,46.0,Precinct 61,3074490132.0,BROOKLYN,1002237.0,154524.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.590790610370895,-73.93523683060026,POINT (-73.9352368306 40.590790610371)
70099545,2026-08-17T07:49:31.000,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,Street,11357.0,24-44 160 STREET,160 STREET,24 ROAD,25 AVENUE,24 ROAD,25 AVENUE,ADDRESS,WHITESTONE,160 STREET,,In Progress,,"NYC Parks reviewed this request and will visit the location to investigate the condition.  Under NYC Parksâ Tree Risk Management Program, all trees under the agency's jurisdiction are assessed for risk, and work is prioritized to address the conditions with the highest risk first.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",2026-08-17T08:41:58.000,07 QUEENS,19.0,Precinct 109,4048640044.0,QUEENS,1038581.0,221826.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.775370461905936,-73.8038359196991,POINT (-73.803835919699 40.775370461906)
70101569,2026-08-17T07:49:20.000,,DEP,Department of Environmental Protection,Sewer Maintenance,Catch Basin Clogged,,Sewer,11375.0,118-02 QUEENS BOULEVARD,QUEENS BOULEVARD,78 AVENUE,78 CRESCENT,78 AVENUE,78 CRESCENT,ADDRESS,FOREST HILLS,QUEENS BOULEVARD,,In Progress,,,,06 QUEENS,29.0,Precinct 112,4033470024.0,QUEENS,1030791.0,199822.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.71501955534208,-73.83211419118511,POINT (-73.832114191185 40.715019555342)
70095497,2026-08-17T07:49:04.000,2026-08-17T08:09:00.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,,Street/Sidewalk,11366.0,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVENUE,78 ROAD,78 AVENUE,78 ROAD,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,"The New York City Police Department responded to the complaint and with the information available observed no evidence of a criminal violation at that time. If the problem persists, please contact 311 to create another complaint. If possible, provide contact information so responding officers may reach out to you for more details. If necessary, your complaint may be referred to your local precinct's special operations units (Quality of Life, etc.). We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T08:09:06.000,08 QUEENS,24.0,Precinct 107,4068290001.0,QUEENS,1037000.0,202363.0,ONLINE,Unspecified,QUEENS,Other,,,,,,,40.72195913199264,-73.80969682426189,POINT (-73.809696824262 40.721959131993)
70095388,2026-08-17T07:49:03.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Leaning/Uprooted,Uprooted,Street,10312.0,114 FORRESTAL AVENUE,FORRESTAL AVENUE,BEND,VAN ALLEN AVENUE,BEND,VAN ALLEN AVENUE,ADDRESS,STATEN ISLAND,FORRESTAL AVENUE,,In Progress,,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",2026-08-17T11:33:28.000,03 STATEN ISLAND,51.0,Precinct 123,5056800162.0,STATEN ISLAND,934731.0,141833.0,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.55583629690123,-74.17820267421489,POINT (-74.178202674215 40.555836296901)
70094827,2026-08-17T07:49:01.000,,DOT,Department of Transportation,Street Condition,Cave-in,,Street,11377.0,34-35 62 STREET,62 STREET,34 AVENUE,35 AVENUE,34 AVENUE,35 AVENUE,ADDRESS,WOODSIDE,62 STREET,,In Progress,,The Department of Transportation will inspect the condition and will determine the next action.,2026-08-17T07:58:49.000,02 QUEENS,25.0,Precinct 108,4011900067.0,QUEENS,1012020.0,213012.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.75130167073858,-73.89977167853716,POINT (-73.899771678537 40.751301670739)
70091628,2026-08-17T07:49:00.000,2026-08-17T19:05:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,Allout,,11203.0,,,,,FOSTER AVENUE,EAST 42 STREET,INTERSECTION,BROOKLYN,,,Assigned,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2026-08-17T19:05:00.000,17 BROOKLYN,45.0,Precinct 67,,BROOKLYN,1001792.0,172204.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.639319432554174,-73.93679314362308,POINT (-73.936793143623 40.639319432554)
70091610,2026-08-17T07:49:00.000,2026-08-17T15:40:00.000,DOT,Department of Transportation,Traffic Signal Condition,Controller,Operating Improperly,,11417.0,,,,,ROCKAWAY BOULEVARD,93 STREET,INTERSECTION,QUEENS,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,2026-08-17T15:40:00.000,10 QUEENS,32.0,Precinct 106,,QUEENS,1026871.0,187453.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.68108933774796,-73.84633291843679,POINT (-73.846332918437 40.681089337748)
70095206,2026-08-17T07:48:58.000,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,10009.0,16 AVENUE A,AVENUE A,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,03 MANHATTAN,2.0,Precinct 9,1003970007.0,MANHATTAN,988152.0,202596.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72275507245181,-73.98592281935046,POINT (-73.98592281935 40.722755072452)
70094330,2026-08-17T07:48:43.000,,DSNY,Department of Sanitation,Illegal Dumping,Removal Request,,Street,11102.0,9-18 MAIN AVENUE,MAIN AVENUE,,8 STREET,,8 STREET,ADDRESS,ASTORIA,MAIN AVENUE,,In Progress,,,,01 QUEENS,22.0,Precinct 114,4005060041.0,QUEENS,1002673.0,220540.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.771988504556624,-73.93348650588679,POINT (-73.933486505887 40.771988504557)
70098045,2026-08-17T07:48:43.000,,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,ENTIRE BUILDING,RESIDENTIAL BUILDING,10009.0,16 AVENUE A,AVENUE A,,,,,ADDRESS,NEW YORK,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,2026-08-17T00:00:00.000,03 MANHATTAN,2.0,Precinct 9,1003970007.0,MANHATTAN,988152.0,202596.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72275507245181,-73.98592281935046,POINT (-73.98592281935 40.722755072452)
70102578,2026-08-17T07:48:38.000,2026-08-17T08:12:02.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,10304.0,985 TARGEE STREET,TARGEE STREET,RALPH PLACE,HAY STREET,RALPH PLACE,HAY STREET,ADDRESS,STATEN ISLAND,TARGEE STREET,,Closed,,"The New York City Police Department responded to the complaint and their investigation determined that a violation of law occurred. Police issued a summons in response to the complaint. Thank you for attention to this matter. We count on New Yorkers like yourself to maintain a safe City, so please let us know if you see other conditions that require our attention.",2026-08-17T08:12:06.000,02 STATEN ISLAND,50.0,Precinct 122,5031690006.0,STATEN ISLAND,958960.0,159614.0,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.60474379585507,-74.09107705577196,POINT (-74.091077055772 40.604743795855)
